dataset,noise_type,n_eligible
bd_shs,whitespace_error,69
bd_shs,whitespace_error,21
bd_shs,whitespace_error,13
bd_shs,whitespace_error,3
bd_shs,whitespace_error,12
bd_shs,whitespace_error,81
bd_shs,whitespace_error,23
bd_shs,whitespace_error,50
bd_shs,whitespace_error,18
bd_shs,whitespace_error,11
bd_shs,whitespace_error,17
bd_shs,whitespace_error,124
bd_shs,whitespace_error,35
bd_shs,whitespace_error,21
bd_shs,whitespace_error,19
bd_shs,whitespace_error,8
bd_shs,whitespace_error,97
bd_shs,whitespace_error,4
bd_shs,whitespace_error,80
bd_shs,whitespace_error,152
bd_shs,whitespace_error,14
bd_shs,whitespace_error,9
bd_shs,whitespace_error,20
bd_shs,whitespace_error,26
bd_shs,whitespace_error,3
bd_shs,whitespace_error,35
bd_shs,whitespace_error,10
bd_shs,whitespace_error,11
bd_shs,whitespace_error,36
bd_shs,whitespace_error,36
bd_shs,whitespace_error,3
bd_shs,whitespace_error,20
bd_shs,whitespace_error,24
bd_shs,whitespace_error,7
bd_shs,whitespace_error,45
bd_shs,whitespace_error,52
bd_shs,whitespace_error,26
bd_shs,whitespace_error,62
bd_shs,whitespace_error,11
bd_shs,whitespace_error,61
bd_shs,whitespace_error,56
bd_shs,whitespace_error,18
bd_shs,whitespace_error,9
bd_shs,whitespace_error,50
bd_shs,whitespace_error,38
bd_shs,whitespace_error,87
bd_shs,whitespace_error,12
bd_shs,whitespace_error,16
bd_shs,whitespace_error,19
bd_shs,whitespace_error,60
bd_shs,whitespace_error,10
bd_shs,whitespace_error,20
bd_shs,whitespace_error,146
bd_shs,whitespace_error,6
bd_shs,whitespace_error,6
bd_shs,whitespace_error,22
bd_shs,whitespace_error,184
bd_shs,whitespace_error,26
bd_shs,whitespace_error,21
bd_shs,whitespace_error,59
bd_shs,whitespace_error,9
bd_shs,whitespace_error,27
bd_shs,whitespace_error,12
bd_shs,whitespace_error,3
bd_shs,whitespace_error,49
bd_shs,whitespace_error,39
bd_shs,whitespace_error,33
bd_shs,whitespace_error,38
bd_shs,whitespace_error,22
bd_shs,whitespace_error,11
bd_shs,whitespace_error,11
bd_shs,whitespace_error,102
bd_shs,whitespace_error,8
bd_shs,whitespace_error,15
bd_shs,whitespace_error,29
bd_shs,whitespace_error,3
bd_shs,whitespace_error,10
bd_shs,whitespace_error,24
bd_shs,whitespace_error,32
bd_shs,whitespace_error,182
bd_shs,whitespace_error,11
bd_shs,whitespace_error,10
bd_shs,whitespace_error,20
bd_shs,whitespace_error,7
bd_shs,whitespace_error,75
bd_shs,whitespace_error,11
bd_shs,whitespace_error,14
bd_shs,whitespace_error,13
bd_shs,whitespace_error,5
bd_shs,whitespace_error,38
bd_shs,whitespace_error,21
bd_shs,whitespace_error,12
bd_shs,whitespace_error,8
bd_shs,whitespace_error,21
bd_shs,whitespace_error,9
bd_shs,whitespace_error,10
bd_shs,whitespace_error,11
bd_shs,whitespace_error,27
bd_shs,whitespace_error,56
bd_shs,whitespace_error,8
bd_shs,whitespace_error,34
bd_shs,whitespace_error,44
bd_shs,whitespace_error,5
bd_shs,whitespace_error,8
bd_shs,whitespace_error,13
bd_shs,whitespace_error,63
bd_shs,whitespace_error,73
bd_shs,whitespace_error,162
bd_shs,whitespace_error,8
bd_shs,whitespace_error,21
bd_shs,whitespace_error,3
bd_shs,whitespace_error,8
bd_shs,whitespace_error,14
bd_shs,whitespace_error,12
bd_shs,whitespace_error,13
bd_shs,whitespace_error,9
bd_shs,whitespace_error,14
bd_shs,whitespace_error,50
bd_shs,whitespace_error,29
bd_shs,whitespace_error,58
bd_shs,whitespace_error,15
bd_shs,whitespace_error,11
bd_shs,whitespace_error,9
bd_shs,whitespace_error,68
bd_shs,whitespace_error,28
bd_shs,whitespace_error,20
bd_shs,whitespace_error,23
bd_shs,whitespace_error,5
bd_shs,whitespace_error,54
bd_shs,whitespace_error,10
bd_shs,whitespace_error,10
bd_shs,whitespace_error,55
bd_shs,whitespace_error,40
bd_shs,whitespace_error,19
bd_shs,whitespace_error,62
bd_shs,whitespace_error,26
bd_shs,whitespace_error,56
bd_shs,whitespace_error,15
bd_shs,whitespace_error,5
bd_shs,whitespace_error,25
bd_shs,whitespace_error,34
bd_shs,whitespace_error,6
bd_shs,whitespace_error,87
bd_shs,whitespace_error,17
bd_shs,whitespace_error,33
bd_shs,whitespace_error,10
bd_shs,whitespace_error,67
bd_shs,whitespace_error,114
bd_shs,whitespace_error,9
bd_shs,whitespace_error,57
bd_shs,whitespace_error,107
bd_shs,whitespace_error,63
bd_shs,whitespace_error,26
bd_shs,whitespace_error,43
bd_shs,whitespace_error,8
banfakenews,char_insert,430
banfakenews,char_insert,325
banfakenews,char_insert,310
banfakenews,char_insert,701
banfakenews,char_insert,535
banfakenews,char_insert,668
banfakenews,char_insert,666
banfakenews,char_insert,314
banfakenews,char_insert,269
banfakenews,char_insert,872
banfakenews,char_insert,203
banfakenews,char_insert,666
banfakenews,char_insert,388
banfakenews,char_insert,259
banfakenews,char_insert,429
banfakenews,char_insert,588
banfakenews,char_insert,1078
banfakenews,char_insert,500
banfakenews,char_insert,1140
banfakenews,char_insert,459
banfakenews,char_insert,745
banfakenews,char_insert,963
banfakenews,char_insert,181
banfakenews,char_insert,220
banfakenews,char_insert,353
banfakenews,char_insert,406
banfakenews,char_insert,1217
banfakenews,char_insert,173
banfakenews,char_insert,724
banfakenews,char_insert,694
banfakenews,char_insert,929
banfakenews,char_insert,211
banfakenews,char_insert,418
banfakenews,char_insert,349
banfakenews,char_insert,769
banfakenews,char_insert,400
banfakenews,char_insert,397
banfakenews,char_insert,324
banfakenews,char_insert,1473
banfakenews,char_insert,293
banfakenews,char_insert,751
banfakenews,char_insert,337
banfakenews,char_insert,406
banfakenews,char_insert,371
banfakenews,char_insert,269
banfakenews,char_insert,379
banfakenews,char_insert,296
banfakenews,char_insert,677
banfakenews,char_insert,422
banfakenews,char_insert,290
banfakenews,char_insert,688
banfakenews,char_insert,1149
banfakenews,char_insert,407
banfakenews,char_insert,881
banfakenews,char_insert,1103
banfakenews,char_insert,376
banfakenews,char_insert,476
banfakenews,char_insert,776
banfakenews,char_insert,414
banfakenews,char_insert,574
banfakenews,char_insert,265
banfakenews,char_insert,282
banfakenews,char_insert,808
banfakenews,char_insert,696
banfakenews,char_insert,410
banfakenews,char_insert,477
banfakenews,char_insert,278
banfakenews,char_insert,471
banfakenews,char_insert,474
banfakenews,char_insert,784
banfakenews,char_insert,513
banfakenews,char_insert,398
banfakenews,char_insert,408
banfakenews,char_insert,316
banfakenews,char_insert,408
banfakenews,char_insert,595
banfakenews,char_insert,638
banfakenews,char_insert,201
banfakenews,char_insert,722
banfakenews,char_insert,258
banfakenews,char_insert,792
banfakenews,char_insert,383
banfakenews,char_insert,296
banfakenews,char_insert,755
banfakenews,char_insert,579
banfakenews,char_insert,379
banfakenews,char_insert,506
banfakenews,char_insert,314
banfakenews,char_insert,872
banfakenews,char_insert,368
banfakenews,char_insert,603
banfakenews,char_insert,453
banfakenews,char_insert,1449
banfakenews,char_insert,790
banfakenews,char_insert,329
banfakenews,char_insert,274
banfakenews,char_insert,270
banfakenews,char_insert,441
banfakenews,char_insert,604
banfakenews,char_insert,233
banfakenews,char_insert,358
banfakenews,char_insert,156
banfakenews,char_insert,421
banfakenews,char_insert,1436
banfakenews,char_insert,799
banfakenews,char_insert,664
banfakenews,char_insert,668
banfakenews,char_insert,538
banfakenews,char_insert,226
banfakenews,char_insert,453
banfakenews,char_insert,442
banfakenews,char_insert,471
banfakenews,char_insert,429
banfakenews,char_insert,487
banfakenews,char_insert,643
banfakenews,char_insert,563
banfakenews,char_insert,591
banfakenews,char_insert,257
banfakenews,char_insert,339
banfakenews,char_insert,212
banfakenews,char_insert,507
banfakenews,char_insert,411
banfakenews,char_insert,877
banfakenews,char_insert,318
banfakenews,char_insert,307
banfakenews,char_insert,1670
banfakenews,char_insert,428
banfakenews,char_insert,407
banfakenews,char_insert,375
banfakenews,char_insert,462
banfakenews,char_insert,309
banfakenews,char_insert,289
banfakenews,char_insert,751
banfakenews,char_insert,554
banfakenews,char_insert,588
banfakenews,char_insert,721
banfakenews,char_insert,1603
banfakenews,char_insert,2155
banfakenews,char_insert,1282
banfakenews,char_insert,266
banfakenews,char_insert,335
banfakenews,char_insert,550
banfakenews,char_insert,186
banfakenews,char_insert,176
banfakenews,char_insert,503
banfakenews,char_insert,492
banfakenews,char_insert,1096
banfakenews,char_insert,724
banfakenews,char_insert,217
banfakenews,char_insert,696
banfakenews,char_insert,1019
banfakenews,char_insert,801
banfakenews,char_insert,911
banfakenews,char_insert,533
banfakenews,char_insert,480
banfakenews,char_insert,733
banfakenews,char_insert,531
banfakenews,char_insert,528
banfakenews,char_insert,999
banfakenews,char_insert,1572
banfakenews,char_insert,196
banfakenews,char_insert,820
banfakenews,char_insert,327
banfakenews,char_insert,525
banfakenews,char_insert,510
banfakenews,char_insert,329
banfakenews,char_insert,197
banfakenews,char_insert,263
banfakenews,char_insert,773
banfakenews,char_insert,457
banfakenews,char_insert,246
banfakenews,char_insert,570
banfakenews,char_insert,595
banfakenews,char_insert,284
banfakenews,char_insert,670
banfakenews,char_insert,868
banfakenews,char_insert,633
banfakenews,char_insert,864
banfakenews,char_insert,24
banfakenews,char_insert,574
banfakenews,char_insert,326
banfakenews,char_insert,376
banfakenews,char_insert,401
banfakenews,char_insert,364
banfakenews,char_insert,337
banfakenews,char_insert,210
banfakenews,char_insert,342
banfakenews,char_insert,211
banfakenews,char_insert,515
banfakenews,char_insert,133
banfakenews,char_insert,380
banfakenews,char_insert,314
banfakenews,char_insert,652
banfakenews,char_insert,549
banfakenews,char_insert,543
banfakenews,char_insert,233
banfakenews,char_insert,294
banfakenews,char_insert,1462
banfakenews,char_insert,378
banfakenews,char_insert,303
banfakenews,char_insert,362
banfakenews,char_insert,572
banfakenews,char_insert,725
banfakenews,char_insert,301
banfakenews,char_insert,1947
banfakenews,char_insert,418
banfakenews,char_insert,621
banfakenews,char_insert,503
banfakenews,char_insert,454
banfakenews,char_insert,1259
banfakenews,char_insert,885
banfakenews,char_insert,1849
banfakenews,char_insert,460
banfakenews,char_insert,612
banfakenews,char_insert,359
banfakenews,char_insert,509
banfakenews,char_insert,376
banfakenews,char_insert,226
banfakenews,char_insert,621
banfakenews,char_insert,233
banfakenews,char_insert,681
banfakenews,char_insert,1589
banfakenews,char_insert,279
banfakenews,char_insert,820
banfakenews,char_insert,390
banfakenews,char_insert,911
banfakenews,char_insert,151
banfakenews,char_insert,467
banfakenews,char_insert,759
banfakenews,char_insert,857
banfakenews,char_insert,488
banfakenews,char_insert,265
banfakenews,char_insert,699
banfakenews,char_insert,577
banfakenews,char_insert,750
banfakenews,char_insert,301
banfakenews,char_insert,929
banfakenews,char_insert,333
banfakenews,char_insert,1027
banfakenews,char_insert,1378
banfakenews,char_insert,690
banfakenews,char_insert,253
banfakenews,char_insert,267
banfakenews,char_insert,1555
banfakenews,char_insert,166
banfakenews,char_insert,490
banfakenews,char_insert,715
banfakenews,char_insert,239
banfakenews,char_insert,505
banfakenews,char_insert,348
banfakenews,char_insert,604
banfakenews,char_insert,611
banfakenews,char_insert,358
banfakenews,char_insert,1780
banfakenews,char_insert,1319
banfakenews,char_insert,246
banfakenews,char_insert,308
banfakenews,char_insert,733
banfakenews,char_insert,184
banfakenews,char_insert,2602
banfakenews,char_insert,837
banfakenews,char_insert,370
banfakenews,char_insert,726
banfakenews,char_insert,296
banfakenews,char_insert,692
banfakenews,char_insert,441
banfakenews,char_insert,116
banfakenews,char_insert,386
banfakenews,char_insert,471
banfakenews,char_insert,528
banfakenews,char_insert,339
banfakenews,char_insert,400
banfakenews,char_insert,221
banfakenews,char_insert,644
banfakenews,char_insert,186
banfakenews,char_insert,523
banfakenews,char_insert,1487
banfakenews,char_insert,841
banfakenews,char_insert,320
banfakenews,char_insert,706
banfakenews,char_insert,467
banfakenews,char_insert,330
banfakenews,char_insert,408
banfakenews,char_insert,304
banfakenews,char_insert,600
banfakenews,char_insert,134
banfakenews,char_insert,2204
banfakenews,char_insert,645
banfakenews,char_insert,862
banfakenews,char_insert,1049
banfakenews,char_insert,245
banfakenews,char_insert,413
banfakenews,char_insert,380
banfakenews,char_insert,359
banfakenews,char_insert,344
banfakenews,char_insert,460
banfakenews,char_insert,201
banfakenews,char_insert,443
banfakenews,char_insert,1604
banfakenews,char_insert,399
banfakenews,char_delete,586
banfakenews,char_delete,481
banfakenews,char_delete,434
banfakenews,char_delete,1029
banfakenews,char_delete,783
banfakenews,char_delete,907
banfakenews,char_delete,990
banfakenews,char_delete,436
banfakenews,char_delete,382
banfakenews,char_delete,1258
banfakenews,char_delete,294
banfakenews,char_delete,980
banfakenews,char_delete,557
banfakenews,char_delete,373
banfakenews,char_delete,625
banfakenews,char_delete,879
banfakenews,char_delete,1545
banfakenews,char_delete,735
banfakenews,char_delete,1636
banfakenews,char_delete,652
banfakenews,char_delete,1029
banfakenews,char_delete,1420
banfakenews,char_delete,247
banfakenews,char_delete,304
banfakenews,char_delete,501
banfakenews,char_delete,568
banfakenews,char_delete,1761
banfakenews,char_delete,246
banfakenews,char_delete,1009
banfakenews,char_delete,973
banfakenews,char_delete,1304
banfakenews,char_delete,302
banfakenews,char_delete,568
banfakenews,char_delete,506
banfakenews,char_delete,1084
banfakenews,char_delete,582
banfakenews,char_delete,563
banfakenews,char_delete,469
banfakenews,char_delete,2055
banfakenews,char_delete,413
banfakenews,char_delete,1061
banfakenews,char_delete,474
banfakenews,char_delete,566
banfakenews,char_delete,522
banfakenews,char_delete,377
banfakenews,char_delete,547
banfakenews,char_delete,444
banfakenews,char_delete,993
banfakenews,char_delete,601
banfakenews,char_delete,403
banfakenews,char_delete,1012
banfakenews,char_delete,1636
banfakenews,char_delete,582
banfakenews,char_delete,1261
banfakenews,char_delete,1613
banfakenews,char_delete,544
banfakenews,char_delete,696
banfakenews,char_delete,1117
banfakenews,char_delete,584
banfakenews,char_delete,831
banfakenews,char_delete,377
banfakenews,char_delete,386
banfakenews,char_delete,1171
banfakenews,char_delete,1009
banfakenews,char_delete,600
banfakenews,char_delete,714
banfakenews,char_delete,404
banfakenews,char_delete,653
banfakenews,char_delete,719
banfakenews,char_delete,1151
banfakenews,char_delete,780
banfakenews,char_delete,545
banfakenews,char_delete,585
banfakenews,char_delete,443
banfakenews,char_delete,562
banfakenews,char_delete,840
banfakenews,char_delete,893
banfakenews,char_delete,289
banfakenews,char_delete,1031
banfakenews,char_delete,348
banfakenews,char_delete,1104
banfakenews,char_delete,559
banfakenews,char_delete,420
banfakenews,char_delete,1102
banfakenews,char_delete,808
banfakenews,char_delete,569
banfakenews,char_delete,720
banfakenews,char_delete,439
banfakenews,char_delete,1244
banfakenews,char_delete,547
banfakenews,char_delete,857
banfakenews,char_delete,683
banfakenews,char_delete,2094
banfakenews,char_delete,1145
banfakenews,char_delete,464
banfakenews,char_delete,392
banfakenews,char_delete,396
banfakenews,char_delete,631
banfakenews,char_delete,876
banfakenews,char_delete,324
banfakenews,char_delete,505
banfakenews,char_delete,219
banfakenews,char_delete,606
banfakenews,char_delete,2009
banfakenews,char_delete,1154
banfakenews,char_delete,918
banfakenews,char_delete,912
banfakenews,char_delete,779
banfakenews,char_delete,319
banfakenews,char_delete,673
banfakenews,char_delete,640
banfakenews,char_delete,644
banfakenews,char_delete,630
banfakenews,char_delete,676
banfakenews,char_delete,1016
banfakenews,char_delete,785
banfakenews,char_delete,849
banfakenews,char_delete,359
banfakenews,char_delete,465
banfakenews,char_delete,283
banfakenews,char_delete,709
banfakenews,char_delete,572
banfakenews,char_delete,1205
banfakenews,char_delete,467
banfakenews,char_delete,451
banfakenews,char_delete,2364
banfakenews,char_delete,609
banfakenews,char_delete,602
banfakenews,char_delete,544
banfakenews,char_delete,665
banfakenews,char_delete,438
banfakenews,char_delete,406
banfakenews,char_delete,1040
banfakenews,char_delete,831
banfakenews,char_delete,809
banfakenews,char_delete,989
banfakenews,char_delete,2225
banfakenews,char_delete,3090
banfakenews,char_delete,1816
banfakenews,char_delete,383
banfakenews,char_delete,518
banfakenews,char_delete,787
banfakenews,char_delete,259
banfakenews,char_delete,243
banfakenews,char_delete,723
banfakenews,char_delete,694
banfakenews,char_delete,1597
banfakenews,char_delete,1029
banfakenews,char_delete,296
banfakenews,char_delete,956
banfakenews,char_delete,1445
banfakenews,char_delete,1149
banfakenews,char_delete,1279
banfakenews,char_delete,765
banfakenews,char_delete,718
banfakenews,char_delete,1012
banfakenews,char_delete,739
banfakenews,char_delete,780
banfakenews,char_delete,1465
banfakenews,char_delete,2327
banfakenews,char_delete,282
banfakenews,char_delete,1128
banfakenews,char_delete,461
banfakenews,char_delete,723
banfakenews,char_delete,731
banfakenews,char_delete,482
banfakenews,char_delete,287
banfakenews,char_delete,372
banfakenews,char_delete,1066
banfakenews,char_delete,683
banfakenews,char_delete,362
banfakenews,char_delete,843
banfakenews,char_delete,825
banfakenews,char_delete,441
banfakenews,char_delete,978
banfakenews,char_delete,1233
banfakenews,char_delete,867
banfakenews,char_delete,1235
banfakenews,char_delete,34
banfakenews,char_delete,799
banfakenews,char_delete,468
banfakenews,char_delete,529
banfakenews,char_delete,561
banfakenews,char_delete,525
banfakenews,char_delete,468
banfakenews,char_delete,309
banfakenews,char_delete,499
banfakenews,char_delete,307
banfakenews,char_delete,706
banfakenews,char_delete,190
banfakenews,char_delete,560
banfakenews,char_delete,448
banfakenews,char_delete,932
banfakenews,char_delete,805
banfakenews,char_delete,734
banfakenews,char_delete,324
banfakenews,char_delete,424
banfakenews,char_delete,2102
banfakenews,char_delete,535
banfakenews,char_delete,433
banfakenews,char_delete,499
banfakenews,char_delete,817
banfakenews,char_delete,1023
banfakenews,char_delete,445
banfakenews,char_delete,2772
banfakenews,char_delete,582
banfakenews,char_delete,830
banfakenews,char_delete,740
banfakenews,char_delete,641
banfakenews,char_delete,1801
banfakenews,char_delete,1319
banfakenews,char_delete,2669
banfakenews,char_delete,679
banfakenews,char_delete,891
banfakenews,char_delete,532
banfakenews,char_delete,698
banfakenews,char_delete,530
banfakenews,char_delete,336
banfakenews,char_delete,866
banfakenews,char_delete,342
banfakenews,char_delete,965
banfakenews,char_delete,2331
banfakenews,char_delete,394
banfakenews,char_delete,1189
banfakenews,char_delete,531
banfakenews,char_delete,1289
banfakenews,char_delete,221
banfakenews,char_delete,668
banfakenews,char_delete,1056
banfakenews,char_delete,1281
banfakenews,char_delete,685
banfakenews,char_delete,374
banfakenews,char_delete,1014
banfakenews,char_delete,786
banfakenews,char_delete,1093
banfakenews,char_delete,426
banfakenews,char_delete,1293
banfakenews,char_delete,491
banfakenews,char_delete,1463
banfakenews,char_delete,1955
banfakenews,char_delete,978
banfakenews,char_delete,360
banfakenews,char_delete,381
banfakenews,char_delete,2217
banfakenews,char_delete,245
banfakenews,char_delete,721
banfakenews,char_delete,986
banfakenews,char_delete,344
banfakenews,char_delete,708
banfakenews,char_delete,473
banfakenews,char_delete,873
banfakenews,char_delete,868
banfakenews,char_delete,521
banfakenews,char_delete,2559
banfakenews,char_delete,1966
banfakenews,char_delete,351
banfakenews,char_delete,440
banfakenews,char_delete,1079
banfakenews,char_delete,263
banfakenews,char_delete,3788
banfakenews,char_delete,1083
banfakenews,char_delete,519
banfakenews,char_delete,1008
banfakenews,char_delete,431
banfakenews,char_delete,991
banfakenews,char_delete,649
banfakenews,char_delete,165
banfakenews,char_delete,541
banfakenews,char_delete,658
banfakenews,char_delete,750
banfakenews,char_delete,462
banfakenews,char_delete,591
banfakenews,char_delete,313
banfakenews,char_delete,924
banfakenews,char_delete,261
banfakenews,char_delete,743
banfakenews,char_delete,2197
banfakenews,char_delete,1192
banfakenews,char_delete,480
banfakenews,char_delete,1016
banfakenews,char_delete,690
banfakenews,char_delete,466
banfakenews,char_delete,587
banfakenews,char_delete,423
banfakenews,char_delete,844
banfakenews,char_delete,190
banfakenews,char_delete,3239
banfakenews,char_delete,924
banfakenews,char_delete,1210
banfakenews,char_delete,1498
banfakenews,char_delete,356
banfakenews,char_delete,575
banfakenews,char_delete,540
banfakenews,char_delete,512
banfakenews,char_delete,514
banfakenews,char_delete,674
banfakenews,char_delete,291
banfakenews,char_delete,648
banfakenews,char_delete,2347
banfakenews,char_delete,562
banfakenews,char_substitute,563
banfakenews,char_substitute,462
banfakenews,char_substitute,432
banfakenews,char_substitute,1010
banfakenews,char_substitute,759
banfakenews,char_substitute,884
banfakenews,char_substitute,940
banfakenews,char_substitute,412
banfakenews,char_substitute,374
banfakenews,char_substitute,1217
banfakenews,char_substitute,277
banfakenews,char_substitute,949
banfakenews,char_substitute,534
banfakenews,char_substitute,358
banfakenews,char_substitute,601
banfakenews,char_substitute,837
banfakenews,char_substitute,1477
banfakenews,char_substitute,705
banfakenews,char_substitute,1583
banfakenews,char_substitute,619
banfakenews,char_substitute,1007
banfakenews,char_substitute,1354
banfakenews,char_substitute,246
banfakenews,char_substitute,290
banfakenews,char_substitute,490
banfakenews,char_substitute,549
banfakenews,char_substitute,1705
banfakenews,char_substitute,239
banfakenews,char_substitute,977
banfakenews,char_substitute,910
banfakenews,char_substitute,1257
banfakenews,char_substitute,298
banfakenews,char_substitute,550
banfakenews,char_substitute,487
banfakenews,char_substitute,1059
banfakenews,char_substitute,563
banfakenews,char_substitute,550
banfakenews,char_substitute,445
banfakenews,char_substitute,1979
banfakenews,char_substitute,391
banfakenews,char_substitute,1016
banfakenews,char_substitute,464
banfakenews,char_substitute,549
banfakenews,char_substitute,503
